,Open,High,Low,Close
2108,47.779976,47.756523,47.73308,47.781742
2109,47.74426,47.70968,47.71128,47.77451
2110,47.778793,47.75228,47.735718,47.78842
2111,47.83747,47.82196,47.78059,47.818966
2112,47.858246,47.84327,47.80067,47.83842
2113,47.837105,47.81245,47.791622,47.84208
2114,47.86124,47.84108,47.81012,47.85472
2115,47.913685,47.898056,47.85685,47.89567
2116,47.975143,47.96976,47.90544,47.93095
2117,47.98976,47.97685,47.92942,47.96493
2118,48.041637,48.035454,47.972836,47.999645
2119,48.06276,48.05522,47.99562,48.024303
2120,48.068478,48.05492,48.008827,48.045486
2121,48.052326,48.02986,48.003803,48.052174
2122,47.973568,47.93138,47.949745,48.023888
2123,47.871445,47.81066,47.870953,47.96929
2124,47.79183,47.724464,47.799656,47.9064
2125,47.699978,47.626408,47.71567,47.830273
2126,47.65788,47.59329,47.66245,47.76503
2127,47.60791,47.545376,47.609985,47.70966
2128,47.6557,47.615734,47.629578,47.699604
2129,47.724895,47.70417,47.674675,47.71952
2130,47.76147,47.74876,47.70121,47.735603
2131,47.729015,47.70327,47.685062,47.73657
2132,47.74793,47.727264,47.697605,47.742455
2133,47.758003,47.739582,47.704876,47.746807
2134,47.71136,47.680325,47.674026,47.732456
2135,47.66549,47.626545,47.63807,47.706776
2136,47.61666,47.57218,47.596214,47.672054
2137,47.619137,47.580795,47.59104,47.65878
2138,47.641644,47.61331,47.601032,47.65563
2139,47.663143,47.64065,47.615215,47.662163
2140,47.67523,47.65508,47.62437,47.668278
2141,47.66338,47.638226,47.618774,47.669247
2142,47.68789,47.669415,47.634922,47.676655
2143,47.653797,47.625996,47.61251,47.666454
2144,47.644524,47.615845,47.604343,47.659405
2145,47.737183,47.728336,47.67215,47.70135
2146,47.797714,47.795948,47.723763,47.74383
2147,47.848766,47.847855,47.773674,47.792797
2148,47.92017,47.924488,47.838455,47.850933
2149,48.02856,48.045605,47.93082,47.926884
2150,48.032104,48.03609,47.950638,47.963978
2151,48.24529,48.284092,48.120102,48.08821
2152,48.301983,48.32898,48.191437,48.17536
2153,48.3065,48.315033,48.218956,48.2273
