,Open,High,Low,Close
343,50.937675,50.993233,50.88043,50.93291
344,50.965126,51.03288,50.92024,50.96688
345,51.07007,51.177986,51.061832,51.09694
346,51.072723,51.140266,51.001804,51.07061
347,50.96654,51.030846,50.890545,50.961037
348,50.81914,50.880028,50.74033,50.81675
349,50.682358,50.74,50.62418,50.683533
350,50.703804,50.775448,50.664974,50.70983
351,50.767757,50.832428,50.721493,50.765476
352,50.876144,50.96986,50.846638,50.888542
353,50.934433,51.02587,50.887737,50.943985
354,50.996788,51.077747,50.931232,50.99595
355,51.080452,51.16121,51.021725,51.078278
356,51.066605,51.134823,51.000164,51.063763
357,50.913433,50.951096,50.81342,50.894516
358,50.826195,50.877686,50.75434,50.815414
359,50.96391,51.050163,50.944447,50.974483
360,51.04633,51.117935,50.992153,51.045773
361,51.174953,51.275417,51.1365,51.186333
362,51.13253,51.21214,51.064533,51.133892
363,51.015022,51.081528,50.935204,51.01138
364,50.985954,51.047485,50.919716,50.981636
365,51.007935,51.062057,50.942677,50.995903
366,51.01415,51.070164,50.946934,51.00126
367,51.087093,51.15561,51.033276,51.079483
368,51.12417,51.202957,51.077503,51.124397
369,51.146515,51.228542,51.088505,51.150604
370,51.215714,51.283546,51.148544,51.207684
371,51.277588,51.340157,51.211025,51.26114
372,51.385258,51.465324,51.33088,51.380096
373,51.462517,51.5428,51.40218,51.461502
374,51.416214,51.467285,51.321083,51.396908
375,51.38302,51.422142,51.283665,51.353867
376,51.41264,51.463963,51.347836,51.396423
377,51.455063,51.542244,51.411587,51.464462
378,51.42557,51.471092,51.334846,51.40487
379,51.323006,51.36782,51.245663,51.304535
380,51.332092,51.399506,51.267994,51.324287
381,51.363853,51.428856,51.300823,51.35889
382,51.39798,51.452587,51.32279,51.379654
383,51.449966,51.51594,51.392437,51.438446
384,51.490715,51.56866,51.42942,51.48696
385,51.505886,51.59372,51.446285,51.51109
386,51.47885,51.536747,51.39442,51.46474
387,51.508797,51.576187,51.441658,51.49891
388,51.499763,51.574467,51.436893,51.498337
389,51.49283,51.55407,51.42265,51.48333
390,51.550804,51.6185,51.486645,51.54029
391,51.672295,51.760303,51.628227,51.673447
392,51.72139,51.800293,51.654934,51.71797
393,51.74421,51.8065,51.662785,51.725986
394,51.753426,51.80754,51.66772,51.73073
395,51.80699,51.88262,51.7518,51.801193
396,51.791985,51.84603,51.70527,51.775135
397,51.728867,51.772926,51.6402,51.704414
398,51.67186,51.734093,51.597523,51.662476
399,51.556175,51.607185,51.473125,51.54612
400,51.473087,51.525894,51.397167,51.464073
401,51.352898,51.403282,51.284702,51.347954
402,51.26747,51.332085,51.215054,51.270874
403,51.313,51.393215,51.275463,51.32309
404,51.293625,51.362904,51.236076,51.29563
405,51.226326,51.282494,51.146774,51.21234
406,51.291557,51.377014,51.246456,51.29241
407,51.412807,51.49491,51.370533,51.41272
408,51.376152,51.447407,51.307423,51.37578
409,51.309822,51.345535,51.198658,51.280674
410,51.27694,51.332207,51.20695,51.262737
411,51.272797,51.339787,51.212097,51.270203
412,51.248924,51.298218,51.186127,51.23753
413,51.24261,51.30248,51.172665,51.23229
414,51.202835,51.269295,51.145824,51.199455
415,51.150585,51.23162,51.095203,51.158215
416,51.171234,51.237106,51.104786,51.164318
417,51.158615,51.230347,51.103073,51.15811
418,51.093605,51.15354,51.01711,51.087784
419,50.96591,51.01393,50.884247,50.954926
420,50.906116,50.958443,50.840267,50.89712
421,50.83026,50.89557,50.779522,50.8336
422,50.92969,50.991516,50.885868,50.921085
423,50.99936,51.08599,50.959545,51.00787
424,50.89846,50.955338,50.81688,50.893147
425,50.84047,50.89715,50.764034,50.835983
426,50.783577,50.830803,50.708057,50.77037
427,50.69793,50.740837,50.63024,50.68508
428,50.63897,50.678627,50.569458,50.62287
429,50.63912,50.696583,50.59652,50.63143
430,50.647728,50.732635,50.606373,50.656586
431,50.69278,50.778687,50.645023,50.70096
432,50.713585,50.776733,50.644733,50.70494
433,50.679707,50.733864,50.597748,50.66716
434,50.59153,50.637474,50.50758,50.579235
435,50.46229,50.504017,50.388935,50.45426
436,50.375244,50.414185,50.30415,50.363663
437,50.383766,50.43724,50.33241,50.379333
438,50.31698,50.37371,50.262203,50.31629
439,50.32261,50.388416,50.270504,50.325195
440,50.308792,50.37982,50.258038,50.3143
441,50.473442,50.57049,50.449062,50.48916
442,50.605534,50.67857,50.55581,50.606247
443,50.601948,50.650475,50.52329,50.58966
444,50.62442,50.682808,50.548798,50.61389
445,50.6605,50.723183,50.597637,50.654213
446,50.69438,50.740654,50.620575,50.678135
447,50.73431,50.799026,50.671764,50.729153
448,50.694794,50.74389,50.61082,50.680626
449,50.60839,50.679657,50.549652,50.61219
450,50.52793,50.583595,50.45211,50.52475
451,50.419403,50.478928,50.367092,50.42266
452,50.368908,50.423374,50.31441,50.3665
453,50.424828,50.48918,50.387844,50.424778
454,50.484818,50.550537,50.438725,50.481243
455,50.48461,50.553684,50.42655,50.485794
456,50.492317,50.554264,50.424503,50.48683
457,50.44718,50.50995,50.387688,50.446037
458,50.450516,50.511505,50.384014,50.445396
459,50.496307,50.568123,50.45579,50.501793
460,50.463,50.52503,50.39526,50.461826
461,50.433247,50.500492,50.374496,50.433544
462,50.455456,50.527767,50.40539,50.458893
463,50.488235,50.561268,50.442593,50.493446
464,50.44304,50.495934,50.365242,50.43653
465,50.34945,50.389465,50.268536,50.335354
466,50.303955,50.359665,50.240868,50.29893
467,50.228233,50.26254,50.15574,50.21124
468,50.22963,50.286354,50.183464,50.22603
469,50.27164,50.329666,50.22037,50.270065
470,50.211273,50.271202,50.148396,50.21139
471,50.04722,50.0723,49.946117,50.02871
472,50.031464,50.08686,49.983715,50.028416
473,49.95862,49.9859,49.8881,49.942375
474,49.99109,50.039978,49.942226,49.981937
475,49.99386,50.02479,49.927334,49.97561
476,49.958313,50.019516,49.90602,49.960327
477,49.896553,49.935272,49.810787,49.883896
478,49.850937,49.897346,49.791233,49.844345
479,49.895596,49.947678,49.841743,49.892883
480,49.850346,49.89511,49.783764,49.84498
481,49.778,49.83357,49.719303,49.78133
482,49.824097,49.89566,49.785526,49.832886
483,49.870728,49.953003,49.839687,49.88847
484,50.051388,50.141186,50.02377,50.067795
485,50.198227,50.270218,50.148228,50.200516
486,50.278473,50.33645,50.206936,50.27308
487,50.352898,50.416668,50.28851,50.3508
488,50.396614,50.444153,50.31709,50.384212
489,50.394577,50.44129,50.323566,50.38303
490,50.397636,50.446743,50.32326,50.386665
491,50.307774,50.347523,50.226757,50.29277
492,50.34842,50.412678,50.298607,50.34468
493,50.33844,50.402847,50.283833,50.33995
494,50.36644,50.4245,50.301483,50.361233
495,50.425064,50.488228,50.37019,50.42195
496,50.478836,50.53862,50.416553,50.473007
497,50.62522,50.704384,50.588238,50.628654
498,50.704338,50.766533,50.632908,50.69753
499,50.752167,50.79917,50.675488,50.733707
500,50.79052,50.846222,50.7178,50.777367
501,50.691986,50.72647,50.595764,50.670704
502,50.71055,50.75123,50.631763,50.688904
503,50.827133,50.886856,50.781834,50.819046
504,50.842896,50.892258,50.768047,50.8282
505,50.996223,51.073135,50.953114,50.99392
506,51.072952,51.143593,51.01103,51.064796
507,51.04583,51.088943,50.961765,51.02736
508,51.01812,51.071518,50.931377,51.003952
509,50.86483,50.881348,50.760704,50.833023
510,50.815865,50.852573,50.743,50.794586
511,50.866367,50.924873,50.814716,50.86252
512,50.857613,50.919823,50.797382,50.85328
513,50.975075,51.054184,50.930283,50.973213
514,51.107307,51.200523,51.068058,51.113853
515,51.347916,51.46016,51.322247,51.36377
516,51.41297,51.48843,51.33733,51.40642
517,51.36999,51.42001,51.27773,51.348946
518,51.310837,51.35148,51.21108,51.28204
519,51.45465,51.53684,51.42172,51.454445
520,51.537796,51.598175,51.47363,51.524147
521,51.636208,51.714214,51.5725,51.628105
522,51.555984,51.631615,51.48155,51.55104
523,51.536263,51.613304,51.458904,51.532845
524,51.504616,51.55987,51.43278,51.49425
